date,treatment,station,measurement,observations,mean_value,min_value,max_value
2024-06-24,ground_mounted_pv,PV,irradiance,180,188.9388888888889,0.0,958.0
2024-06-24,open_sun_control,SS,humidity,360,18.48725,15.37,21.96
2024-06-24,open_sun_control,SS,temperature,360,28.43969444444445,25.79,31.82
2024-06-24,open_sun_control,TI,humidity,360,86.72,54.5,97.5
2024-06-24,open_sun_control,TI,temperature,360,28.5875,23.8,39.7
2024-06-25,agrivoltaic,PV,irradiance,400,237.1072,0.0,1079.0
2024-06-25,agrivoltaic,PV,temperature,400,14.576775,9.4,26.96
2024-06-25,agrivoltaic,SS,humidity,173,19.45294797687861,17.3,26.43
2024-06-25,agrivoltaic,SS,temperature,173,27.765953757225436,24.92,30.1
2024-06-25,agrivoltaic,TI,humidity,252,3.0753968253968256,0.0,91.0
2024-06-25,agrivoltaic,TI,temperature,185,13.705405405405406,9.4,21.0
2024-06-25,ambient,,humidity,173,11.97606936416185,11.81,12.28
2024-06-25,ambient,,rainfall,173,20.129479768786126,17.66,24.73
2024-06-25,ambient,,temperature,173,28.39913294797688,24.94,31.02
2024-06-25,ground_mounted_pv,PV,irradiance,173,19.805895953757226,18.37,25.93
2024-06-25,ground_mounted_pv,PV,temperature,173,27.23473988439306,24.37,29.33
2024-06-25,open_sun_control,SS,humidity,543,60.13178637200737,15.22,98.7
2024-06-25,open_sun_control,SS,temperature,543,30.197329650092083,23.9,39.1
2024-06-25,open_sun_control,TI,humidity,55,13.763636363636364,0.0,90.0
2024-06-25,open_sun_control,TI,temperature,173,14.046242774566474,9.7,20.9
2024-06-26,agrivoltaic,PV,irradiance,534,390.51310861423224,0.0,1015.0
2024-06-26,agrivoltaic,PV,temperature,143,21.86993006993007,20.1,24.8
2024-06-26,agrivoltaic,SS,humidity,512,20.2509765625,12.28,27.52
2024-06-26,agrivoltaic,SS,temperature,512,29.2022265625,25.27,32.61
2024-06-26,agrivoltaic,TI,humidity,174,0.0,0.0,0.0
2024-06-26,ambient,,humidity,164,69.05000000000001,52.2,95.0
2024-06-26,ambient,,temperature,164,31.53170731707317,24.9,35.6
2024-06-26,ground_mounted_pv,PV,irradiance,174,382.5057471264368,0.0,974.0
2024-06-26,ground_mounted_pv,PV,temperature,44,21.736363636363635,20.0,24.6
2024-06-26,open_sun_control,SS,humidity,338,20.4596449704142,16.85,22.02
2024-06-26,open_sun_control,SS,temperature,338,30.983905325443786,25.49,35.7
2024-06-26,open_sun_control,TI,humidity,338,74.74526627218935,45.4,98.3
2024-06-26,open_sun_control,TI,temperature,338,33.66656804733728,24.3,40.8
2024-06-27,agrivoltaic,PV,irradiance,505,130.44356435643564,0.0,448.0
2024-06-27,agrivoltaic,PV,temperature,1,9.6,9.6,9.6
2024-06-27,agrivoltaic,SS,humidity,485,21.35117525773196,11.96,28.65
2024-06-27,agrivoltaic,SS,temperature,485,26.706226804123713,24.82,28.4
2024-06-27,agrivoltaic,TI,humidity,1,0.0,0.0,0.0
2024-06-27,ambient,,humidity,161,85.28136645962732,73.4,91.6
2024-06-27,ambient,,temperature,161,27.065838509316773,22.5,30.6
2024-06-27,ground_mounted_pv,PV,irradiance,162,133.15432098765433,0.0,436.0
2024-06-27,open_sun_control,SS,humidity,491,20.315437881873727,18.18,24.8
2024-06-27,open_sun_control,SS,temperature,491,27.775804480651733,25.44,30.27
2024-06-27,open_sun_control,TI,humidity,331,89.58731117824775,71.3,97.7
2024-06-27,open_sun_control,TI,temperature,331,27.422356495468275,21.5,33.1
2024-06-28,agrivoltaic,PV,irradiance,554,286.05956678700363,0.0,931.0
2024-06-28,agrivoltaic,SS,humidity,494,24.48,18.37,29.72
2024-06-28,agrivoltaic,SS,temperature,494,27.684534412955465,23.73,31.07
2024-06-28,ambient,,humidity,164,75.84390243902439,64.0,94.6
2024-06-28,ambient,,temperature,164,29.337195121951222,23.0,32.6
2024-06-28,ground_mounted_pv,PV,irradiance,165,320.24242424242425,0.0,887.0
2024-06-28,open_sun_control,SS,humidity,491,21.90315682281059,19.52,24.25
2024-06-28,open_sun_control,SS,temperature,491,29.41040733197556,24.19,32.87
2024-06-28,open_sun_control,TI,humidity,350,76.57,53.4,98.8
2024-06-28,open_sun_control,TI,temperature,350,31.101714285714287,22.4,37.1
2024-06-29,agrivoltaic,PV,irradiance,564,289.4237588652482,0.0,978.0
2024-06-29,agrivoltaic,PV,temperature,225,15.52311111111111,9.9,22.4
2024-06-29,agrivoltaic,SS,humidity,555,23.39888288288288,17.4,29.2
2024-06-29,agrivoltaic,SS,temperature,546,28.448113553113554,25.89,30.97
2024-06-29,ambient,,humidity,168,74.72857142857143,61.6,93.4
2024-06-29,ambient,,rainfall,168,0.0,0.0,0.0
2024-06-29,ambient,,temperature,168,30.406547619047622,25.7,33.5
2024-06-29,ground_mounted_pv,PV,irradiance,179,294.70949720670393,0.0,925.0
2024-06-29,ground_mounted_pv,PV,temperature,9,20.577777777777776,20.1,21.4
2024-06-29,open_sun_control,SS,humidity,398,20.767713567839195,18.02,24.25
2024-06-29,open_sun_control,SS,temperature,387,29.947700258397933,26.26,33.88
2024-06-29,open_sun_control,TI,humidity,367,69.7708446866485,49.4,95.7
2024-06-29,open_sun_control,TI,temperature,367,32.42397820163488,25.1,40.6
2024-06-30,agrivoltaic,PV,irradiance,502,303.82868525896413,0.0,1054.0
2024-06-30,agrivoltaic,PV,temperature,33,20.881818181818183,20.0,22.7
2024-06-30,agrivoltaic,SS,humidity,482,23.405207468879667,18.69,28.75
2024-06-30,agrivoltaic,SS,temperature,482,27.227717842323653,24.06,30.25
2024-06-30,ambient,,humidity,162,72.89012345679012,61.6,93.3
2024-06-30,ambient,,rainfall,153,0.0,0.0,0.0
2024-06-30,ambient,,temperature,162,28.721604938271604,23.5,32.1
2024-06-30,ground_mounted_pv,PV,irradiance,161,301.50931677018633,0.0,1011.0
2024-06-30,ground_mounted_pv,PV,temperature,3,21.099999999999998,20.9,21.4
2024-06-30,open_sun_control,SS,humidity,356,21.283539325842696,18.37,23.55
2024-06-30,open_sun_control,SS,temperature,356,29.40974719101124,24.82,33.67
2024-06-30,open_sun_control,TI,humidity,321,75.7342679127726,50.9,98.1
2024-06-30,open_sun_control,TI,temperature,322,30.787888198757766,23.0,37.9
2024-07-01,agrivoltaic,PV,irradiance,555,335.5009009009009,0.0,1106.0
2024-07-01,agrivoltaic,PV,temperature,7,20.214285714285715,20.0,20.4
2024-07-01,agrivoltaic,SS,humidity,520,23.762519230769232,18.69,29.32
2024-07-01,agrivoltaic,SS,temperature,520,27.604884615384616,24.77,29.76
2024-07-01,ambient,,humidity,175,76.592,64.6,95.2
2024-07-01,ambient,,temperature,175,29.165714285714287,23.7,32.5
2024-07-01,ground_mounted_pv,PV,irradiance,174,344.0344827586207,0.0,1046.0
2024-07-01,open_sun_control,SS,humidity,356,23.944803370786516,20.66,27.08
2024-07-01,open_sun_control,SS,temperature,356,29.254157303370786,25.39,32.56
2024-07-01,open_sun_control,TI,humidity,355,77.52957746478873,53.6,98.1
2024-07-01,open_sun_control,TI,temperature,355,31.227042253521127,23.8,38.9
2024-07-02,agrivoltaic,PV,irradiance,540,358.4425925925926,0.0,928.0
2024-07-02,agrivoltaic,PV,temperature,2,20.1,20.0,20.2
2024-07-02,agrivoltaic,SS,humidity,528,22.57528409090909,17.3,28.48
2024-07-02,agrivoltaic,SS,temperature,528,27.805719696969696,25.44,30.68
2024-07-02,ambient,,humidity,176,73.98522727272727,60.8,90.6
2024-07-02,ambient,,temperature,176,29.985227272727272,25.7,33.0
2024-07-02,ground_mounted_pv,PV,irradiance,176,350.64204545454544,0.0,896.0
2024-07-02,open_sun_control,SS,humidity,364,22.22164835164835,18.53,25.66
2024-07-02,open_sun_control,SS,temperature,364,29.22554945054945,25.77,32.63
2024-07-02,open_sun_control,TI,humidity,364,72.17197802197802,55.0,97.9
2024-07-02,open_sun_control,TI,temperature,364,31.609065934065935,25.1,37.3
2024-07-03,agrivoltaic,PV,irradiance,358,175.79608938547486,0.0,795.0
2024-07-03,agrivoltaic,SS,humidity,179,18.98217877094972,18.34,19.46
2024-07-03,agrivoltaic,SS,temperature,179,26.429385474860332,25.27,27.77
2024-07-03,agrivoltaic,TI,humidity,74,19.10810810810811,0.0,96.0
2024-07-03,agrivoltaic,TI,temperature,179,12.155307262569833,9.8,16.6
2024-07-03,ambient,,humidity,158,17.26481012658228,16.59,17.72
2024-07-03,ambient,,rainfall,158,24.534683544303796,24.08,24.9
2024-07-03,ambient,,temperature,158,26.485,25.22,27.64
2024-07-03,ground_mounted_pv,PV,irradiance,179,26.73050279329609,26.09,27.04
2024-07-03,ground_mounted_pv,PV,temperature,179,26.405474860335197,25.37,27.72
2024-07-03,open_sun_control,SS,humidity,515,55.78825242718447,17.82,90.4
2024-07-03,open_sun_control,SS,temperature,515,28.214970873786406,24.8,33.3
2024-07-03,open_sun_control,TI,humidity,54,25.944444444444443,0.0,90.0
2024-07-04,agrivoltaic,PV,irradiance,544,226.9191176470588,0.0,1068.0
2024-07-04,agrivoltaic,SS,humidity,524,20.140267175572518,16.07,26.09
2024-07-04,agrivoltaic,SS,temperature,524,26.955687022900765,24.92,28.55
2024-07-04,ambient,,humidity,166,76.2,66.2,93.8
2024-07-04,ambient,,temperature,166,28.54759036144578,24.8,31.2
2024-07-04,ground_mounted_pv,PV,irradiance,166,242.14457831325302,0.0,787.0
2024-07-04,open_sun_control,SS,humidity,354,20.793898305084745,17.0,25.12
2024-07-04,open_sun_control,SS,temperature,354,28.103954802259885,25.37,30.54
2024-07-04,open_sun_control,TI,humidity,354,72.99011299435028,57.0,92.4
2024-07-04,open_sun_control,TI,temperature,354,29.70762711864407,24.5,35.1
2024-07-05,agrivoltaic,PV,irradiance,564,296.89716312056737,0.0,969.0
2024-07-05,agrivoltaic,PV,temperature,121,21.53636363636364,20.0,24.6
2024-07-05,agrivoltaic,SS,humidity,521,19.447562380038388,15.22,25.6
2024-07-05,agrivoltaic,SS,temperature,521,28.780287907869482,25.19,32.47
2024-07-05,ambient,,humidity,169,68.89763313609468,51.4,91.8
2024-07-05,ambient,,rainfall,1,0.0,0.0,0.0
2024-07-05,ambient,,temperature,169,30.90177514792899,25.1,35.5
2024-07-05,ground_mounted_pv,PV,irradiance,168,325.4107142857143,0.0,933.0
2024-07-05,ground_mounted_pv,PV,temperature,36,21.28611111111111,20.0,23.7
2024-07-05,open_sun_control,SS,humidity,357,21.037254901960786,16.38,27.76
2024-07-05,open_sun_control,SS,temperature,357,29.99014005602241,25.62,34.53
2024-07-05,open_sun_control,TI,humidity,357,67.37787114845939,49.7,92.8
2024-07-05,open_sun_control,TI,temperature,357,32.3593837535014,24.5,39.7
2024-07-06,agrivoltaic,PV,irradiance,533,308.22138836772984,0.0,1051.0
2024-07-06,agrivoltaic,PV,temperature,71,20.79718309859155,20.0,22.0
2024-07-06,agrivoltaic,SS,humidity,492,18.49018292682927,14.14,24.85
2024-07-06,agrivoltaic,SS,temperature,492,28.717642276422765,25.59,32.51
2024-07-06,ambient,,humidity,164,72.95487804878049,57.1,92.2
2024-07-06,ambient,,temperature,164,29.878048780487806,25.1,34.8
2024-07-06,ground_mounted_pv,PV,irradiance,164,321.359756097561,0.0,1008.0
2024-07-06,ground_mounted_pv,PV,temperature,21,20.747619047619047,20.0,21.5
2024-07-06,open_sun_control,SS,humidity,409,18.56828850855746,15.58,23.39
2024-07-06,open_sun_control,SS,temperature,409,30.294498777506114,26.24,34.26
2024-07-06,open_sun_control,TI,humidity,339,69.75604719764011,52.0,91.6
2024-07-06,open_sun_control,TI,temperature,339,31.40206489675516,24.5,39.2
2024-07-07,agrivoltaic,PV,irradiance,494,210.2327935222672,0.0,732.0
2024-07-07,agrivoltaic,SS,humidity,460,17.497478260869567,13.47,23.77
2024-07-07,agrivoltaic,SS,temperature,462,27.90090909090909,25.84,29.81
2024-07-07,ambient,,humidity,155,74.62838709677419,0.0,91.9
2024-07-07,ambient,,temperature,153,29.028758169934637,25.5,31.8
2024-07-07,ground_mounted_pv,PV,irradiance,154,218.0194805194805,0.0,619.0
2024-07-07,open_sun_control,SS,humidity,315,18.07463492063492,15.22,21.33
2024-07-07,open_sun_control,SS,temperature,317,28.54570977917981,26.26,30.39
2024-07-07,open_sun_control,TI,humidity,313,73.52044728434505,54.6,92.2
2024-07-07,open_sun_control,TI,temperature,313,30.00191693290735,24.8,35.3
2024-07-08,agrivoltaic,PV,irradiance,528,302.51704545454544,0.0,1015.0
2024-07-08,agrivoltaic,PV,temperature,20,20.475,19.5,21.5
2024-07-08,agrivoltaic,SS,humidity,494,17.01674089068826,12.94,28.55
2024-07-08,agrivoltaic,SS,temperature,493,28.731054766734278,9.04,32.23
2024-07-08,ambient,,humidity,156,72.18461538461538,58.1,92.2
2024-07-08,ambient,,temperature,156,29.933333333333337,25.5,33.5
2024-07-08,ground_mounted_pv,PV,irradiance,168,302.5833333333333,0.0,971.0
2024-07-08,open_sun_control,SS,humidity,356,17.303876404494382,14.5,22.27
2024-07-08,open_sun_control,SS,temperature,356,29.309550561797757,25.97,32.56
2024-07-08,open_sun_control,TI,humidity,332,69.06265060240963,52.8,92.9
2024-07-08,open_sun_control,TI,temperature,332,31.43433734939759,24.7,38.2
2024-07-09,agrivoltaic,PV,irradiance,496,191.7923387096774,0.0,1057.0
2024-07-09,agrivoltaic,PV,temperature,1,20.5,20.5,20.5
2024-07-09,agrivoltaic,SS,humidity,478,25.690355648535565,22.43,27.76
2024-07-09,agrivoltaic,SS,temperature,478,25.633179916317992,23.28,26.98
2024-07-09,ambient,,humidity,152,84.8578947368421,0.0,96.5
2024-07-09,ambient,,temperature,151,25.454304635761588,21.5,27.0
2024-07-09,ground_mounted_pv,PV,irradiance,151,204.17218543046357,0.0,953.0
2024-07-09,open_sun_control,SS,humidity,315,24.933460317460316,23.07,27.63
2024-07-09,open_sun_control,SS,temperature,315,26.79231746031746,23.45,28.35
2024-07-09,open_sun_control,TI,humidity,314,93.39808917197452,84.5,97.9
2024-07-09,open_sun_control,TI,temperature,314,26.846178343949045,21.6,33.9
2024-07-10,agrivoltaic,PV,irradiance,524,356.043893129771,0.0,1077.0
2024-07-10,agrivoltaic,PV,temperature,351,14.888034188034187,9.6,21.1
2024-07-10,agrivoltaic,SS,humidity,513,24.17563352826511,20.4,27.76
2024-07-10,agrivoltaic,SS,temperature,513,27.333040935672514,24.27,29.86
2024-07-10,ambient,,humidity,171,73.7187134502924,60.8,94.0
2024-07-10,ambient,,temperature,171,29.494736842105265,24.0,32.8
2024-07-10,ground_mounted_pv,PV,irradiance,171,348.4561403508772,0.0,1026.0
2024-07-10,ground_mounted_pv,PV,temperature,2,20.85,20.4,21.3
2024-07-10,open_sun_control,SS,humidity,348,23.66752873563218,21.96,25.83
2024-07-10,open_sun_control,SS,temperature,348,28.626034482758623,24.62,31.36
2024-07-10,open_sun_control,TI,humidity,348,70.61839080459771,53.1,98.8
2024-07-10,open_sun_control,TI,temperature,348,31.85603448275862,22.7,39.6
2024-07-11,agrivoltaic,PV,irradiance,537,171.98882681564245,0.0,952.0
2024-07-11,agrivoltaic,SS,humidity,525,25.49809523809524,19.62,30.68
2024-07-11,agrivoltaic,SS,temperature,525,25.882133333333336,23.53,28.72
2024-07-11,ambient,,humidity,167,86.99580838323352,74.0,94.2
2024-07-11,ambient,,temperature,167,25.524550898203596,21.9,30.6
2024-07-11,ground_mounted_pv,PV,irradiance,179,165.18994413407822,0.0,870.0
2024-07-11,open_sun_control,SS,humidity,394,25.52243654822335,22.18,29.72
2024-07-11,open_sun_control,SS,temperature,394,26.749162436548225,24.54,29.76
2024-07-11,open_sun_control,TI,humidity,354,83.63559322033899,63.3,94.7
2024-07-11,open_sun_control,TI,temperature,343,28.4469387755102,21.8,33.8
2024-07-12,agrivoltaic,PV,irradiance,450,392.3688888888889,0.0,1237.0
2024-07-12,agrivoltaic,PV,temperature,4,20.45,20.0,21.1
2024-07-12,agrivoltaic,SS,humidity,439,26.768359908883827,22.81,28.59
2024-07-12,agrivoltaic,SS,temperature,439,26.73958997722096,23.3,30.13
2024-07-12,ambient,,humidity,147,76.38095238095238,64.3,95.6
2024-07-12,ambient,,temperature,147,28.719727891156463,22.5,31.8
2024-07-12,ground_mounted_pv,PV,irradiance,146,391.7191780821918,0.0,1177.0
2024-07-12,open_sun_control,SS,humidity,310,27.05748387096774,25.45,28.48
2024-07-12,open_sun_control,SS,temperature,310,28.018806451612903,23.99,30.95
2024-07-12,open_sun_control,TI,humidity,292,85.28082191780823,55.1,98.2
2024-07-12,open_sun_control,TI,temperature,293,29.944368600682598,23.0,36.8
2024-07-13,agrivoltaic,PV,irradiance,666,158.77327327327328,0.0,899.0
2024-07-13,agrivoltaic,PV,temperature,1,20.1,20.1,20.1
2024-07-13,agrivoltaic,SS,humidity,661,25.301301059001513,20.75,27.8
2024-07-13,agrivoltaic,SS,temperature,661,26.75284417549168,25.19,29.45
2024-07-13,ambient,,humidity,217,82.02995391705069,70.5,92.2
2024-07-13,ambient,,temperature,217,27.794930875576036,25.1,31.8
2024-07-13,ground_mounted_pv,PV,irradiance,222,157.0,0.0,1053.0
2024-07-13,open_sun_control,SS,humidity,440,26.53052272727273,25.28,27.91
2024-07-13,open_sun_control,SS,temperature,440,27.956136363636364,26.12,29.67
2024-07-13,open_sun_control,TI,humidity,440,39.36272727272727,0.0,90.2
2024-07-13,open_sun_control,TI,temperature,223,28.617040358744397,24.8,34.5
2024-07-14,agrivoltaic,PV,irradiance,668,157.80239520958085,0.0,861.0
2024-07-14,agrivoltaic,SS,humidity,656,23.39830792682927,16.69,27.15
2024-07-14,agrivoltaic,SS,temperature,656,26.25643292682927,24.92,28.89
2024-07-14,ambient,,humidity,211,82.49668246445498,69.4,91.8
2024-07-14,ambient,,temperature,211,27.082938388625593,25.1,30.9
2024-07-14,ground_mounted_pv,PV,irradiance,219,155.81278538812785,0.0,836.0
2024-07-14,ground_mounted_pv,PV,temperature,211,12.04739336492891,9.7,18.4
2024-07-14,open_sun_control,SS,humidity,430,26.040348837209304,24.9,27.41
2024-07-14,open_sun_control,SS,temperature,430,27.504627906976744,25.74,29.26
2024-07-14,open_sun_control,TI,humidity,437,39.29038901601831,0.0,92.5
2024-07-14,open_sun_control,TI,temperature,219,27.877625570776257,24.5,34.6
2024-07-15,agrivoltaic,PV,irradiance,684,132.55409356725147,0.0,657.0
2024-07-15,agrivoltaic,SS,humidity,639,20.525821596244132,16.28,26.48
2024-07-15,agrivoltaic,SS,temperature,648,26.075154320987654,24.69,27.35
2024-07-15,ambient,,humidity,216,83.97361111111111,75.3,94.3
2024-07-15,ambient,,temperature,216,26.747685185185187,24.4,29.4
2024-07-15,ground_mounted_pv,PV,irradiance,216,134.85185185185185,0.0,621.0
2024-07-15,open_sun_control,SS,humidity,444,25.64565315315315,24.58,26.86
2024-07-15,open_sun_control,SS,temperature,444,27.250945945945947,25.47,28.45
2024-07-15,open_sun_control,TI,humidity,444,41.63783783783784,0.0,90.7
2024-07-15,open_sun_control,TI,temperature,228,27.174122807017543,24.2,31.5
2024-07-16,agrivoltaic,PV,irradiance,661,266.0075642965204,0.0,1078.0
2024-07-16,agrivoltaic,PV,temperature,177,14.801694915254238,10.1,22.6
2024-07-16,agrivoltaic,SS,humidity,642,19.89665109034268,15.76,26.09
2024-07-16,agrivoltaic,SS,temperature,642,27.298613707165106,24.44,30.08
2024-07-16,ambient,,humidity,215,78.2879069767442,64.9,94.1
2024-07-16,ambient,,temperature,215,28.731162790697674,23.9,33.2
2024-07-16,ground_mounted_pv,PV,irradiance,214,266.49532710280374,0.0,1042.0
2024-07-16,ground_mounted_pv,PV,temperature,5,20.3,20.0,20.9
2024-07-16,open_sun_control,SS,humidity,448,25.071495535714288,23.88,26.54
2024-07-16,open_sun_control,SS,temperature,448,28.382120535714286,25.37,30.9
2024-07-16,open_sun_control,TI,humidity,447,39.48635346756152,0.0,91.6
2024-07-16,open_sun_control,TI,temperature,233,29.4587982832618,24.0,37.4
2024-07-17,agrivoltaic,PV,irradiance,644,202.8944099378882,0.0,1138.0
2024-07-17,agrivoltaic,SS,humidity,638,19.74219435736677,15.26,25.45
2024-07-17,agrivoltaic,SS,temperature,638,27.205689655172414,25.27,29.16
2024-07-17,ambient,,humidity,212,79.63207547169812,67.5,91.6
2024-07-17,ambient,,temperature,212,28.279716981132076,25.0,31.7
2024-07-17,ground_mounted_pv,PV,irradiance,212,196.85849056603774,0.0,1110.0
2024-07-17,open_sun_control,SS,humidity,430,23.97167441860465,23.34,25.76
2024-07-17,open_sun_control,SS,temperature,430,28.25486046511628,26.19,30.71
2024-07-17,open_sun_control,TI,humidity,430,38.25279069767442,0.0,89.4
2024-07-17,open_sun_control,TI,temperature,218,29.26284403669725,24.9,36.0
2024-07-18,agrivoltaic,PV,irradiance,678,179.30383480825958,0.0,957.0
2024-07-18,agrivoltaic,PV,temperature,1,20.1,20.1,20.1
2024-07-18,agrivoltaic,SS,humidity,658,21.285364741641338,14.18,25.12
2024-07-18,agrivoltaic,SS,temperature,658,26.976838905775075,25.34,29.86
2024-07-18,ambient,,humidity,212,80.21037735849056,66.5,91.6
2024-07-18,ambient,,temperature,212,27.953773584905658,24.9,31.5
2024-07-18,ground_mounted_pv,PV,irradiance,212,182.49528301886792,0.0,915.0
2024-07-18,open_sun_control,SS,humidity,438,21.34563926940639,18.63,24.03
2024-07-18,open_sun_control,SS,temperature,438,27.485251141552514,25.59,30.47
2024-07-18,open_sun_control,TI,humidity,438,39.197945205479456,0.0,88.5
2024-07-18,open_sun_control,TI,temperature,226,28.87920353982301,25.0,36.1
2024-07-20,agrivoltaic,PV,irradiance,622,97.47427652733118,0.0,332.0
2024-07-20,agrivoltaic,SS,humidity,597,19.393400335008376,12.85,23.67
2024-07-20,agrivoltaic,SS,temperature,597,26.52430485762144,25.47,28.18
2024-07-20,ambient,,humidity,187,84.8529411764706,76.2,91.7
2024-07-20,ambient,,temperature,187,27.088770053475937,25.3,30.2
2024-07-20,ground_mounted_pv,PV,irradiance,198,99.52525252525253,0.0,324.0
2024-07-20,open_sun_control,SS,humidity,393,20.45208651399491,18.28,23.07
2024-07-20,open_sun_control,SS,temperature,393,26.804987277353693,25.64,28.5
2024-07-20,open_sun_control,TI,humidity,393,42.726208651399496,0.0,89.2
2024-07-20,open_sun_control,TI,temperature,206,27.411165048543687,24.6,32.7
2024-07-21,agrivoltaic,PV,irradiance,612,214.48856209150327,0.0,1173.0
2024-07-21,agrivoltaic,SS,humidity,599,19.162821368948247,12.32,23.28
2024-07-21,agrivoltaic,SS,temperature,599,26.830000000000002,25.04,30.01
2024-07-21,ambient,,humidity,199,79.79899497487438,67.8,91.3
2024-07-21,ambient,,temperature,199,27.76834170854271,24.4,31.2
2024-07-21,ground_mounted_pv,PV,irradiance,200,210.385,0.0,1196.0
2024-07-21,open_sun_control,SS,humidity,399,20.219172932330828,18.02,22.75
2024-07-21,open_sun_control,SS,temperature,399,27.393759398496243,25.09,30.3
2024-07-21,open_sun_control,TI,humidity,399,37.67368421052631,0.0,88.8
2024-07-21,open_sun_control,TI,temperature,200,28.8715,24.5,36.6
2024-07-22,agrivoltaic,PV,irradiance,636,152.2185534591195,0.0,679.0
2024-07-22,agrivoltaic,SS,humidity,624,18.541249999999998,11.85,22.81
2024-07-22,agrivoltaic,SS,temperature,624,26.65455128205128,24.94,29.5
2024-07-22,ambient,,humidity,200,80.7165,70.6,93.7
2024-07-22,ambient,,temperature,200,27.3285,24.2,30.6
2024-07-22,ground_mounted_pv,PV,irradiance,212,145.03301886792454,0.0,644.0
2024-07-22,open_sun_control,SS,humidity,412,19.823446601941747,17.82,22.22
2024-07-22,open_sun_control,SS,temperature,412,27.047572815533982,25.09,29.52
2024-07-22,open_sun_control,TI,humidity,412,39.81189320388349,0.0,90.2
2024-07-22,open_sun_control,TI,temperature,212,27.97641509433962,24.3,36.4
2024-07-23,agrivoltaic,PV,irradiance,525,298.2190476190476,0.0,1049.0
2024-07-23,agrivoltaic,SS,humidity,514,18.25,11.54,22.43
2024-07-23,agrivoltaic,SS,temperature,514,27.388774319066147,24.82,31.34
2024-07-23,ambient,,humidity,172,76.69360465116279,64.2,92.3
2024-07-23,ambient,,temperature,172,28.452906976744185,24.1,31.5
2024-07-23,ground_mounted_pv,PV,irradiance,171,300.7076023391813,0.0,1015.0
2024-07-23,open_sun_control,SS,humidity,343,19.473177842565597,17.4,21.86
2024-07-23,open_sun_control,SS,temperature,343,27.757521865889213,24.99,30.56
2024-07-23,open_sun_control,TI,humidity,343,35.65714285714286,0.0,91.5
2024-07-23,open_sun_control,TI,temperature,171,30.260233918128655,23.8,37.2
2024-07-24,agrivoltaic,PV,irradiance,549,243.6047358834244,0.0,1099.0
2024-07-24,agrivoltaic,PV,temperature,3,20.099999999999998,20.0,20.3
2024-07-24,agrivoltaic,SS,humidity,537,19.222495344506516,11.17,25.38
2024-07-24,agrivoltaic,SS,temperature,537,27.221322160148976,25.02,30.3
2024-07-24,ambient,,humidity,179,80.1122905027933,63.0,93.6
2024-07-24,ambient,,temperature,179,27.893296089385473,24.3,32.7
2024-07-24,ground_mounted_pv,PV,irradiance,179,237.1731843575419,0.0,1067.0
2024-07-24,open_sun_control,SS,humidity,358,20.198854748603353,16.79,27.52
2024-07-24,open_sun_control,SS,temperature,358,27.573016759776536,25.04,30.51
2024-07-24,open_sun_control,TI,humidity,358,38.35027932960894,0.0,94.0
2024-07-24,open_sun_control,TI,temperature,179,29.022346368715084,24.4,35.2
2024-07-25,agrivoltaic,PV,irradiance,551,293.2395644283122,0.0,1103.0
2024-07-25,agrivoltaic,PV,temperature,14,20.57857142857143,20.0,21.5
2024-07-25,agrivoltaic,SS,humidity,539,21.811614100185526,16.28,25.99
2024-07-25,agrivoltaic,SS,temperature,539,26.976437847866418,24.47,28.94
2024-07-25,ambient,,humidity,171,77.03625730994152,67.8,91.9
2024-07-25,ambient,,temperature,171,28.704678362573098,23.9,32.1
2024-07-25,ground_mounted_pv,PV,irradiance,183,281.8306010928962,0.0,1125.0
2024-07-25,ground_mounted_pv,PV,temperature,2,20.05,20.0,20.1
2024-07-25,open_sun_control,SS,humidity,355,20.304788732394364,17.66,23.55
2024-07-25,open_sun_control,SS,temperature,355,27.955859154929577,24.62,31.53
2024-07-25,open_sun_control,TI,humidity,184,92.96739130434783,90.5,96.3
2024-07-25,open_sun_control,TI,temperature,184,28.905434782608694,23.5,29.5
2024-07-26,agrivoltaic,PV,irradiance,519,294.5606936416185,0.0,1133.0
2024-07-26,agrivoltaic,PV,temperature,13,20.46153846153846,20.0,21.3
2024-07-26,agrivoltaic,SS,humidity,507,20.58015779092702,14.54,24.68
2024-07-26,agrivoltaic,SS,temperature,507,27.008027613412228,24.37,29.74
2024-07-26,ambient,,humidity,169,77.33905325443787,64.2,93.3
2024-07-26,ambient,,temperature,169,28.66449704142012,23.8,32.4
2024-07-26,ground_mounted_pv,PV,irradiance,169,288.4852071005917,0.0,952.0
2024-07-26,ground_mounted_pv,PV,temperature,5,20.86,20.0,21.9
2024-07-26,open_sun_control,SS,humidity,339,19.662094395280235,17.0,22.38
2024-07-26,open_sun_control,SS,temperature,339,28.022182890855458,24.72,31.5
2024-07-26,open_sun_control,TI,humidity,339,35.5740412979351,0.0,91.3
2024-07-26,open_sun_control,TI,temperature,170,30.803529411764707,23.9,38.3
2024-07-27,agrivoltaic,PV,irradiance,532,223.15977443609023,0.0,1104.0
2024-07-27,agrivoltaic,SS,humidity,522,19.514157088122605,13.36,23.67
2024-07-27,agrivoltaic,SS,temperature,522,26.840862068965517,24.79,28.74
2024-07-27,ambient,,humidity,174,79.33045977011494,67.4,93.6
2024-07-27,ambient,,temperature,174,28.072988505747126,24.1,31.1
